Player ID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,BFW
davic003,1417.0,4978.0,707.0,1160.0,228.0,5.0,295.0,780.0,555.0,50.0,1852.0,58.0,1.0,38.0,0.0,44.0,62.0,19.0,11.0,0.233,0.315,0.459,-11.3
david101,403.0,1217.0,160.0,323.0,62.0,7.0,27.0,141.0,50.0,0.0,152.0,6.0,6.0,15.0,0.0,25.0,31.0,13.0,13.0,0.265,0.294,0.394,-4.4
davie001,1626.0,5321.0,938.0,1430.0,239.0,26.0,282.0,934.0,740.0,59.0,1398.0,33.0,3.0,50.0,0.0,83.0,112.0,349.0,66.0,0.269,0.359,0.482,20.5
davig001,1015.0,3719.0,510.0,965.0,177.0,13.0,190.0,603.0,370.0,78.0,613.0,55.0,6.0,39.0,0.0,69.0,80.0,28.0,11.0,0.259,0.332,0.467,6.0
davij001,1082.0,3585.0,364.0,877.0,164.0,11.0,127.0,490.0,333.0,44.0,712.0,9.0,18.0,39.0,0.0,40.0,106.0,7.0,16.0,0.245,0.307,0.403,1.2
davij004,67.0,106.0,6.0,19.0,1.0,0.0,1.0,9.0,9.0,0.0,34.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0.179,0.248,0.217,-1.2
davij006,263.0,765.0,108.0,205.0,37.0,1.0,33.0,88.0,83.0,3.0,202.0,11.0,0.0,4.0,0.0,11.0,28.0,4.0,1.0,0.268,0.346,0.448,1.7
davij007,70.0,135.0,15.0,27.0,4.0,0.0,3.0,12.0,9.0,0.0,41.0,8.0,1.0,2.0,1.0,1.0,4.0,7.0,1.0,0.2,0.286,0.296,-1.0
davij008,21.0,54.0,4.0,9.0,0.0,0.0,2.0,4.0,3.0,0.0,17.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.167,0.237,0.278,-0.5
davik003,938.0,3292.0,495.0,799.0,159.0,8.0,218.0,580.0,318.0,10.0,986.0,48.0,0.0,32.0,0.0,36.0,97.0,18.0,5.0,0.243,0.316,0.495,4.0
davim002,963.0,2999.0,419.0,778.0,161.0,16.0,91.0,371.0,236.0,19.0,537.0,10.0,24.0,29.0,0.0,47.0,55.0,134.0,56.0,0.259,0.313,0.415,0.3
davim003,413.0,661.0,88.0,149.0,27.0,3.0,6.0,57.0,58.0,2.0,128.0,3.0,10.0,4.0,0.0,11.0,12.0,15.0,11.0,0.225,0.289,0.303,-3.1
davim005,298.0,969.0,106.0,216.0,46.0,1.0,52.0,154.0,85.0,1.0,368.0,13.0,0.0,8.0,0.0,8.0,23.0,0.0,2.0,0.223,0.292,0.433,-3.8
davir102,295.0,853.0,96.0,199.0,44.0,6.0,10.0,79.0,56.0,4.0,160.0,10.0,9.0,3.0,2.0,11.0,12.0,9.0,9.0,0.233,0.287,0.334,-2.7
davir002,612.0,1980.0,261.0,508.0,108.0,6.0,84.0,276.0,146.0,7.0,503.0,16.0,18.0,16.0,2.0,21.0,42.0,16.0,11.0,0.257,0.31,0.444,-7.8
davir003,1448.0,4244.0,637.0,1111.0,226.0,43.0,62.0,387.0,267.0,5.0,844.0,46.0,22.0,28.0,0.0,53.0,79.0,415.0,108.0,0.262,0.311,0.379,-4.6
davit001,23.0,33.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.121,0.118,0.121,-0.7
davit103,1999.0,7223.0,811.0,2121.0,272.0,35.0,153.0,1052.0,381.0,66.0,754.0,32.0,35.0,68.0,0.0,124.0,219.0,136.0,59.0,0.294,0.329,0.405,-3.0
davit004,20.0,36.0,3.0,8.0,1.0,0.0,1.0,7.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222,0.256,0.333,-0.3
daviw102,2429.0,9174.0,1217.0,2561.0,395.0,138.0,182.0,1053.0,418.0,75.0,977.0,51.0,83.0,96.0,0.0,133.0,128.0,398.0,131.0,0.279,0.311,0.412,2.0
dawkt001,55.0,98.0,8.0,16.0,4.0,0.0,0.0,3.0,9.0,1.0,34.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.163,0.241,0.204,-1.7
dawsa001,2627.0,9927.0,1373.0,2774.0,503.0,98.0,438.0,1591.0,589.0,143.0,1509.0,111.0,24.0,118.0,0.0,168.0,217.0,314.0,109.0,0.279,0.323,0.482,17.4
day-b102,471.0,1151.0,146.0,295.0,28.0,6.0,8.0,98.0,95.0,11.0,141.0,2.0,39.0,2.0,0.0,17.0,18.0,15.0,15.0,0.256,0.314,0.312,-4.9
dayeb001,218.0,426.0,45.0,110.0,26.0,2.0,14.0,68.0,37.0,0.0,71.0,2.0,1.0,6.0,0.0,12.0,9.0,0.0,1.0,0.258,0.316,0.427,-0.8
deana001,101.0,295.0,34.0,66.0,19.0,0.0,10.0,35.0,19.0,1.0,71.0,2.0,1.0,1.0,0.0,4.0,6.0,1.0,2.0,0.224,0.274,0.39,-1.3
deant101,215.0,529.0,35.0,95.0,15.0,3.0,4.0,25.0,42.0,7.0,105.0,1.0,19.0,3.0,0.0,13.0,10.0,3.0,3.0,0.18,0.24,0.242,-4.1
deaza001,838.0,2575.0,367.0,669.0,131.0,33.0,51.0,258.0,225.0,13.0,622.0,33.0,27.0,18.0,0.0,40.0,32.0,91.0,44.0,0.26,0.325,0.396,-2.2
decid001,1649.0,5809.0,778.0,1505.0,312.0,29.0,237.0,879.0,618.0,57.0,904.0,21.0,22.0,64.0,0.0,105.0,176.0,58.0,48.0,0.259,0.329,0.445,14.2
deckj001,77.0,161.0,16.0,28.0,3.0,2.0,1.0,5.0,22.0,0.0,47.0,1.0,5.0,2.0,0.0,3.0,2.0,2.0,2.0,0.174,0.274,0.236,-1.1
decks001,263.0,688.0,60.0,152.0,21.0,2.0,13.0,72.0,76.0,6.0,124.0,5.0,8.0,10.0,0.0,6.0,18.0,2.0,1.0,0.221,0.299,0.314,-0.7
deerr001,1155.0,3881.0,578.0,853.0,148.0,13.0,230.0,600.0,575.0,27.0,1409.0,32.0,2.0,22.0,1.0,40.0,38.0,43.0,31.0,0.22,0.324,0.442,2.2
deesc101,98.0,260.0,27.0,69.0,12.0,1.0,3.0,29.0,13.0,2.0,43.0,9.0,3.0,3.0,0.0,0.0,6.0,5.0,7.0,0.265,0.319,0.354,-1.4
defra101,32.0,53.0,3.0,11.0,3.0,0.0,1.0,6.0,1.0,0.0,20.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.208,0.214,0.321,-0.6
dehak001,102.0,114.0,20.0,22.0,7.0,0.0,2.0,13.0,5.0,0.0,45.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,0.193,0.225,0.307,-1.1
dejed001,1472.0,5220.0,740.0,1434.0,288.0,65.0,99.0,573.0,510.0,21.0,838.0,108.0,43.0,35.0,0.0,63.0,103.0,66.0,62.0,0.275,0.349,0.412,2.7
dejei002,228.0,495.0,43.0,120.0,23.0,2.0,5.0,53.0,41.0,1.0,130.0,3.0,3.0,3.0,0.0,8.0,11.0,4.0,4.0,0.242,0.303,0.327,-1.6
dejop001,427.0,1588.0,237.0,398.0,88.0,3.0,77.0,236.0,136.0,4.0,446.0,30.0,0.0,16.0,1.0,16.0,33.0,12.0,6.0,0.251,0.319,0.455,6.9
delam101,494.0,1114.0,116.0,280.0,42.0,5.0,25.0,115.0,56.0,9.0,130.0,8.0,5.0,10.0,1.0,18.0,30.0,2.0,3.0,0.251,0.29,0.365,-3.2
delat001,49.0,83.0,8.0,24.0,3.0,1.0,2.0,10.0,8.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.289,0.359,0.422,0.2
delgb101,731.0,1982.0,271.0,454.0,95.0,11.0,42.0,169.0,271.0,7.0,372.0,32.0,29.0,9.0,0.0,36.0,35.0,16.0,15.0,0.229,0.33,0.352,-4.3
delgc001,2035.0,7283.0,1241.0,2038.0,483.0,18.0,473.0,1512.0,1109.0,186.0,1745.0,172.0,0.0,93.0,0.0,52.0,152.0,14.0,8.0,0.28,0.383,0.546,22.1
delgw001,253.0,542.0,59.0,136.0,15.0,2.0,5.0,43.0,47.0,3.0,108.0,4.0,5.0,3.0,0.0,12.0,11.0,5.0,1.0,0.251,0.314,0.314,-2.0
delld001,1099.0,2873.0,431.0,736.0,141.0,35.0,101.0,398.0,322.0,20.0,714.0,46.0,3.0,22.0,0.0,29.0,58.0,41.0,25.0,0.256,0.338,0.435,-4.2
delmn001,158.0,508.0,62.0,114.0,17.0,5.0,18.0,57.0,56.0,1.0,138.0,9.0,0.0,1.0,0.0,6.0,15.0,3.0,3.0,0.224,0.312,0.384,-1.0
delsj101,822.0,2461.0,322.0,627.0,112.0,21.0,40.0,286.0,299.0,16.0,251.0,19.0,17.0,6.0,0.0,50.0,53.0,15.0,23.0,0.255,0.339,0.366,-6.2
demaj101,1121.0,3441.0,322.0,813.0,114.0,23.0,49.0,281.0,168.0,14.0,511.0,17.0,30.0,22.0,0.0,59.0,91.0,15.0,19.0,0.236,0.274,0.325,-15.6
demed101,1109.0,3443.0,467.0,912.0,147.0,17.0,163.0,563.0,180.0,31.0,658.0,42.0,33.0,32.0,0.0,56.0,65.0,22.0,25.0,0.265,0.307,0.459,-1.9
demej101,93.0,132.0,21.0,23.0,3.0,0.0,3.0,7.0,8.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.174,0.227,0.265,-1.8
demes101,15.0,23.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.087,0.087,0.13,-0.3
demet001,66.0,198.0,29.0,43.0,8.0,2.0,3.0,14.0,17.0,0.0,77.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.217,0.284,0.323,-1.1
dempr001,1766.0,4692.0,525.0,1093.0,223.0,12.0,96.0,471.0,592.0,13.0,736.0,18.0,63.0,42.0,0.0,53.0,131.0,20.0,19.0,0.233,0.319,0.347,7.0
dendm001,166.0,368.0,46.0,82.0,19.0,1.0,7.0,30.0,41.0,0.0,100.0,3.0,2.0,1.0,0.0,2.0,1.0,12.0,6.0,0.223,0.305,0.337,-1.3
denoc001,808.0,2162.0,289.0,587.0,103.0,17.0,41.0,196.0,187.0,8.0,408.0,9.0,13.0,14.0,0.0,24.0,55.0,56.0,20.0,0.272,0.33,0.392,1.8
densd001,16.0,41.0,1.0,10.0,1.0,0.0,0.0,5.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.244,0.295,0.268,-0.1
dentb001,1392.0,4512.0,451.0,1114.0,169.0,23.0,40.0,423.0,328.0,9.0,349.0,15.0,121.0,49.0,0.0,87.0,79.0,17.0,29.0,0.247,0.297,0.321,2.7
dents101,745.0,2320.0,205.0,585.0,78.0,16.0,4.0,214.0,167.0,10.0,96.0,4.0,41.0,3.0,0.0,39.0,78.0,9.0,9.0,0.252,0.303,0.305,-10.4
dernb001,904.0,2483.0,374.0,634.0,92.0,16.0,23.0,152.0,222.0,2.0,301.0,8.0,36.0,8.0,0.0,57.0,34.0,218.0,63.0,0.255,0.318,0.333,-5.0
derom001,1241.0,3633.0,538.0,975.0,196.0,12.0,100.0,494.0,358.0,17.0,707.0,52.0,15.0,36.0,0.0,53.0,96.0,23.0,18.0,0.268,0.34,0.412,-3.2
desaj001,35.0,55.0,5.0,11.0,2.0,0.0,2.0,7.0,3.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.241,0.345,-0.3
descd001,1080.0,2519.0,326.0,593.0,126.0,25.0,48.0,294.0,303.0,28.0,600.0,21.0,26.0,22.0,2.0,36.0,33.0,26.0,15.0,0.235,0.32,0.362,-2.5
deshd002,576.0,1781.0,298.0,438.0,76.0,19.0,18.0,133.0,202.0,1.0,476.0,14.0,47.0,12.0,0.0,31.0,13.0,109.0,31.0,0.246,0.326,0.34,-3.6
desmi001,1478.0,5442.0,724.0,1432.0,277.0,37.0,181.0,711.0,387.0,13.0,1402.0,43.0,33.0,39.0,0.0,69.0,132.0,181.0,56.0,0.263,0.315,0.427,-4.3
desto001,237.0,765.0,80.0,184.0,25.0,3.0,26.0,106.0,87.0,9.0,184.0,5.0,1.0,8.0,0.0,11.0,20.0,1.0,2.0,0.241,0.319,0.383,-4.8
devac001,16.0,22.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.13,0.182,-0.4
devem001,1086.0,3740.0,491.0,949.0,170.0,33.0,105.0,480.0,296.0,6.0,635.0,12.0,20.0,34.0,0.0,65.0,84.0,85.0,56.0,0.254,0.308,0.401,-7.2
dever001,392.0,1551.0,254.0,433.0,108.0,5.0,74.0,254.0,117.0,16.0,364.0,7.0,1.0,4.0,0.0,22.0,30.0,16.0,11.0,0.279,0.332,0.498,1.8
dewib001,426.0,1119.0,118.0,288.0,53.0,11.0,21.0,135.0,107.0,18.0,194.0,8.0,3.0,10.0,0.0,15.0,20.0,7.0,2.0,0.257,0.324,0.381,1.5
diaza001,366.0,816.0,102.0,195.0,31.0,7.0,8.0,75.0,33.0,3.0,107.0,5.0,11.0,7.0,0.0,11.0,16.0,41.0,25.0,0.239,0.271,0.324,-5.5
diaza003,406.0,1380.0,201.0,377.0,88.0,4.0,54.0,186.0,104.0,10.0,204.0,15.0,3.0,17.0,0.0,22.0,39.0,13.0,9.0,0.273,0.327,0.46,0.1
diazb001,993.0,3274.0,327.0,834.0,162.0,5.0,87.0,452.0,198.0,22.0,429.0,13.0,24.0,28.0,1.0,54.0,113.0,9.0,17.0,0.255,0.297,0.387,0.3
diaze001,91.0,231.0,27.0,62.0,2.0,2.0,0.0,14.0,22.0,0.0,35.0,1.0,5.0,0.0,0.0,4.0,3.0,3.0,2.0,0.268,0.335,0.294,-1.0
diaze002,673.0,2061.0,222.0,523.0,116.0,6.0,21.0,202.0,96.0,4.0,199.0,53.0,34.0,13.0,0.0,36.0,69.0,21.0,10.0,0.254,0.302,0.346,-1.5
diaze005,276.0,817.0,86.0,203.0,42.0,0.0,15.0,91.0,60.0,1.0,151.0,3.0,1.0,7.0,0.0,8.0,27.0,1.0,1.0,0.248,0.3,0.355,-2.1
diazi001,56.0,201.0,20.0,35.0,5.0,2.0,5.0,24.0,19.0,0.0,66.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,0.174,0.251,0.294,-2.2
diazj004,35.0,55.0,6.0,8.0,1.0,0.0,0.0,6.0,4.0,0.0,17.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.145,0.242,0.164,-0.7
diazm001,293.0,683.0,70.0,169.0,27.0,2.0,31.0,102.0,71.0,4.0,128.0,6.0,0.0,10.0,1.0,9.0,18.0,1.0,2.0,0.247,0.319,0.429,-1.6
diazm002,374.0,773.0,84.0,198.0,31.0,4.0,5.0,84.0,41.0,1.0,70.0,2.0,18.0,9.0,0.0,7.0,23.0,1.0,2.0,0.256,0.292,0.326,-4.9
diazm003,736.0,1881.0,212.0,546.0,98.0,14.0,45.0,226.0,106.0,12.0,378.0,38.0,10.0,16.0,1.0,34.0,60.0,33.0,16.0,0.29,0.338,0.429,-1.0
diazr001,44.0,139.0,9.0,39.0,7.0,0.0,1.0,20.0,3.0,0.0,11.0,3.0,1.0,2.0,0.0,4.0,5.0,1.0,1.0,0.281,0.306,0.353,-0.4
diazv001,147.0,446.0,62.0,114.0,25.0,3.0,24.0,73.0,32.0,7.0,135.0,4.0,0.0,3.0,0.0,3.0,20.0,6.0,2.0,0.256,0.309,0.487,-0.5
diazy001,201.0,686.0,109.0,192.0,36.0,4.0,17.0,77.0,90.0,3.0,132.0,3.0,0.0,5.0,0.0,10.0,26.0,4.0,2.0,0.28,0.364,0.418,0.4
dicka001,215.0,586.0,96.0,160.0,39.0,6.0,26.0,92.0,55.0,5.0,119.0,8.0,0.0,4.0,0.0,6.0,16.0,6.0,2.0,0.273,0.342,0.493,0.8
dickc001,355.0,721.0,105.0,185.0,35.0,7.0,17.0,66.0,83.0,1.0,231.0,4.0,8.0,4.0,0.0,8.0,8.0,35.0,7.0,0.257,0.335,0.395,-0.2
dickc002,828.0,2910.0,400.0,826.0,195.0,30.0,122.0,387.0,183.0,27.0,655.0,10.0,1.0,17.0,3.0,37.0,56.0,24.0,19.0,0.284,0.327,0.497,4.8
didib101,247.0,751.0,56.0,172.0,25.0,4.0,0.0,51.0,59.0,16.0,72.0,2.0,23.0,2.0,0.0,18.0,12.0,2.0,3.0,0.229,0.286,0.273,-4.5
dierc101,752.0,1648.0,217.0,411.0,76.0,14.0,14.0,141.0,237.0,5.0,250.0,6.0,26.0,3.0,0.0,27.0,32.0,16.0,33.0,0.249,0.345,0.338,-0.8
dietd001,746.0,2191.0,318.0,536.0,107.0,21.0,84.0,255.0,181.0,14.0,576.0,123.0,2.0,15.0,1.0,25.0,27.0,7.0,5.0,0.245,0.335,0.428,-0.7
dietd101,646.0,1829.0,226.0,478.0,89.0,6.0,66.0,301.0,381.0,30.0,402.0,13.0,8.0,13.0,0.0,26.0,51.0,4.0,6.0,0.261,0.39,0.425,7.6
difem001,550.0,1558.0,145.0,368.0,83.0,9.0,28.0,167.0,101.0,3.0,334.0,19.0,22.0,14.0,1.0,24.0,51.0,3.0,2.0,0.236,0.288,0.355,-0.3
difow001,373.0,954.0,133.0,236.0,29.0,11.0,15.0,79.0,86.0,15.0,203.0,3.0,9.0,8.0,0.0,8.0,17.0,23.0,5.0,0.247,0.309,0.348,-3.7
dilld101,272.0,476.0,59.0,116.0,16.0,5.0,14.0,47.0,32.0,2.0,85.0,1.0,1.0,1.0,0.0,4.0,10.0,0.0,3.0,0.244,0.292,0.387,-2.2
dillj001,137.0,217.0,35.0,57.0,12.0,2.0,3.0,19.0,22.0,0.0,47.0,5.0,2.0,0.0,0.0,5.0,7.0,1.0,0.0,0.263,0.344,0.378,-0.1
dills101,438.0,1013.0,148.0,246.0,50.0,6.0,13.0,102.0,76.0,7.0,147.0,2.0,16.0,8.0,0.0,14.0,22.0,15.0,12.0,0.243,0.295,0.343,-2.7
dilom001,800.0,2000.0,314.0,530.0,67.0,25.0,6.0,129.0,142.0,2.0,197.0,6.0,30.0,4.0,0.0,34.0,37.0,267.0,78.0,0.265,0.315,0.333,-4.0
dimmm101,39.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.125,0.125,0.125,-0.2
dinek101,16.0,37.0,3.0,12.0,2.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.324,0.39,0.378,0.1
dirka001,297.0,971.0,150.0,268.0,47.0,7.0,24.0,100.0,76.0,5.0,173.0,7.0,6.0,3.0,0.0,5.0,13.0,13.0,4.0,0.276,0.332,0.413,-0.3
disag001,1086.0,3744.0,444.0,966.0,186.0,20.0,28.0,355.0,154.0,0.0,306.0,36.0,77.0,21.0,0.0,72.0,105.0,47.0,44.0,0.258,0.292,0.341,-14.2
distb001,240.0,360.0,35.0,82.0,13.0,5.0,7.0,42.0,31.0,6.0,66.0,5.0,4.0,3.0,0.0,4.0,11.0,1.0,1.0,0.228,0.296,0.35,-1.2
dittj101,395.0,1218.0,117.0,283.0,43.0,4.0,24.0,136.0,77.0,14.0,102.0,5.0,10.0,2.0,0.0,25.0,25.0,2.0,1.0,0.232,0.28,0.333,-7.5
dixob001,197.0,522.0,55.0,119.0,27.0,4.0,20.0,64.0,28.0,0.0,183.0,4.0,0.0,4.0,0.0,6.0,8.0,5.0,1.0,0.228,0.271,0.41,-2.7
dobbd101,198.0,433.0,52.0,90.0,12.0,5.0,15.0,49.0,53.0,9.0,72.0,3.0,5.0,2.0,0.0,8.0,7.0,5.0,5.0,0.208,0.297,0.363,-2.1
dobbg001,959.0,2097.0,204.0,548.0,106.0,9.0,46.0,274.0,132.0,24.0,402.0,13.0,4.0,26.0,0.0,19.0,44.0,14.0,6.0,0.261,0.306,0.386,-8.6
dobyl101,1533.0,5348.0,960.0,1515.0,243.0,52.0,253.0,970.0,871.0,60.0,1011.0,38.0,20.0,25.0,0.0,79.0,97.0,47.0,36.0,0.283,0.386,0.49,18.6
dodsp001,52.0,99.0,12.0,20.0,8.0,1.0,4.0,10.0,17.0,1.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.202,0.314,0.424,-0.3
dohej101,104.0,317.0,27.0,76.0,17.0,1.0,4.0,27.0,16.0,2.0,25.0,0.0,6.0,2.0,0.0,6.0,5.0,3.0,2.0,0.24,0.275,0.338,-2.0
domia001,9.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.214,0.154,-0.3
domic001,22.0,40.0,3.0,7.0,1.0,1.0,2.0,5.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.175,0.195,0.4,-0.3
domim001,362.0,1272.0,123.0,294.0,48.0,2.0,42.0,152.0,66.0,4.0,249.0,13.0,4.0,14.0,0.0,8.0,46.0,0.0,2.0,0.231,0.273,0.371,-2.0
donaj001,1066.0,3922.0,666.0,1066.0,228.0,12.0,225.0,656.0,575.0,19.0,909.0,46.0,5.0,30.0,0.0,37.0,94.0,38.0,8.0,0.272,0.369,0.508,25.2
donaj002,170.0,552.0,70.0,142.0,27.0,5.0,7.0,43.0,34.0,2.0,145.0,9.0,5.0,3.0,0.0,8.0,5.0,12.0,3.0,0.257,0.309,0.362,-1.9
donaj101,405.0,1225.0,96.0,292.0,35.0,11.0,4.0,86.0,132.0,12.0,133.0,4.0,13.0,6.0,0.0,15.0,20.0,19.0,9.0,0.238,0.313,0.295,-3.1
donnc001,450.0,798.0,83.0,186.0,36.0,5.0,17.0,86.0,103.0,7.0,165.0,1.0,2.0,6.0,0.0,8.0,17.0,5.0,1.0,0.233,0.319,0.355,-2.4
donot101,122.0,325.0,31.0,65.0,7.0,2.0,5.0,28.0,10.0,0.0,92.0,3.0,4.0,1.0,0.0,9.0,1.0,7.0,1.0,0.2,0.23,0.28,-4.5
dorsb001,163.0,411.0,38.0,92.0,15.0,0.0,9.0,51.0,32.0,7.0,73.0,2.0,1.0,3.0,0.0,1.0,15.0,0.0,0.0,0.224,0.281,0.326,-1.0
dostd001,138.0,202.0,23.0,47.0,10.0,0.0,4.0,18.0,19.0,1.0,44.0,0.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.233,0.297,0.342,-0.3
dottd101,107.0,299.0,27.0,74.0,15.0,0.0,5.0,33.0,35.0,1.0,44.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,1.0,0.247,0.323,0.348,-0.3
doumr001,980.0,3093.0,350.0,818.0,191.0,7.0,104.0,413.0,232.0,28.0,621.0,53.0,3.0,26.0,0.0,28.0,89.0,12.0,6.0,0.264,0.324,0.432,-4.3
downb001,2344.0,7853.0,1188.0,2099.0,360.0,28.0,275.0,1073.0,1197.0,55.0,1127.0,129.0,60.0,70.0,0.0,121.0,197.0,50.0,44.0,0.267,0.37,0.425,20.0
downm001,254.0,527.0,58.0,121.0,31.0,1.0,20.0,66.0,40.0,2.0,118.0,11.0,1.0,3.0,0.0,10.0,11.0,3.0,4.0,0.23,0.296,0.406,-1.6
doylb101,110.0,199.0,18.0,32.0,3.0,0.0,1.0,13.0,10.0,0.0,13.0,0.0,5.0,0.0,0.0,7.0,5.0,1.0,5.0,0.161,0.201,0.191,-2.4
doyld102,944.0,3290.0,357.0,823.0,113.0,28.0,16.0,237.0,205.0,18.0,310.0,11.0,44.0,22.0,0.0,57.0,54.0,38.0,40.0,0.25,0.295,0.316,-13.3
dozib001,1144.0,4316.0,664.0,1055.0,231.0,21.0,192.0,561.0,488.0,18.0,973.0,47.0,12.0,36.0,1.0,51.0,89.0,105.0,36.0,0.244,0.325,0.441,9.9
dozih001,293.0,1062.0,144.0,269.0,53.0,16.0,43.0,131.0,108.0,2.0,313.0,5.0,0.0,6.0,0.0,8.0,24.0,8.0,5.0,0.253,0.323,0.455,-2.1
draks101,141.0,285.0,41.0,66.0,10.0,1.0,2.0,18.0,32.0,0.0,53.0,1.0,3.0,0.0,0.0,4.0,0.0,15.0,10.0,0.232,0.311,0.295,-1.8
draks102,53.0,72.0,8.0,11.0,0.0,0.0,0.0,7.0,8.0,1.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.153,0.238,0.153,-1.4
drank001,51.0,112.0,10.0,23.0,3.0,0.0,1.0,11.0,4.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.205,0.233,0.259,-0.6
drewj001,1566.0,5173.0,944.0,1437.0,273.0,48.0,242.0,795.0,862.0,52.0,1137.0,55.0,19.0,44.0,0.0,57.0,84.0,87.0,37.0,0.278,0.384,0.489,15.2
drews001,1268.0,4403.0,565.0,1109.0,258.0,63.0,123.0,524.0,435.0,33.0,926.0,13.0,22.0,44.0,0.0,54.0,48.0,41.0,19.0,0.252,0.318,0.423,-1.0
dried001,1732.0,5479.0,746.0,1464.0,282.0,23.0,153.0,763.0,761.0,100.0,719.0,28.0,11.0,65.0,0.0,72.0,128.0,154.0,63.0,0.267,0.356,0.411,-1.2
drisj101,36.0,70.0,2.0,10.0,0.0,0.0,1.0,2.0,4.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.143,0.2,0.186,-1.0
dropw101,1288.0,4124.0,478.0,1113.0,168.0,22.0,152.0,704.0,328.0,22.0,582.0,24.0,22.0,23.0,0.0,61.0,166.0,5.0,6.0,0.27,0.326,0.432,-7.2
drumk101,48.0,141.0,13.0,34.0,1.0,1.0,0.0,13.0,7.0,0.0,8.0,0.0,2.0,1.0,0.0,3.0,5.0,0.0,1.0,0.241,0.275,0.262,-1.3
drurb001,456.0,1503.0,154.0,372.0,97.0,4.0,47.0,176.0,95.0,3.0,353.0,12.0,0.0,10.0,0.0,21.0,39.0,2.0,3.0,0.248,0.296,0.411,-5.6
duboj001,86.0,210.0,23.0,49.0,12.0,1.0,10.0,29.0,13.0,1.0,81.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.233,0.286,0.443,-0.8
dubom001,84.0,263.0,33.0,72.0,9.0,1.0,8.0,28.0,20.0,0.0,56.0,1.0,1.0,2.0,1.0,4.0,7.0,5.0,4.0,0.274,0.325,0.407,0.3
duceb001,703.0,1279.0,190.0,309.0,78.0,13.0,31.0,146.0,166.0,7.0,346.0,11.0,8.0,14.0,0.0,12.0,16.0,22.0,17.0,0.242,0.331,0.396,-3.7
dudal001,958.0,3098.0,387.0,741.0,171.0,4.0,156.0,470.0,394.0,33.0,879.0,61.0,1.0,27.0,0.0,15.0,52.0,6.0,7.0,0.239,0.334,0.448,0.5
duffc001,212.0,713.0,102.0,187.0,30.0,8.0,6.0,52.0,51.0,1.0,148.0,15.0,8.0,4.0,0.0,11.0,5.0,41.0,7.0,0.262,0.323,0.352,-1.9
dufff101,915.0,2665.0,248.0,619.0,104.0,14.0,26.0,240.0,171.0,7.0,342.0,8.0,68.0,12.0,0.0,53.0,69.0,49.0,30.0,0.232,0.279,0.311,-0.6
duffm003,11.0,11.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.333,0.364,0.2
